"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"24947","24947","Ridgeline Blvd & Highlands Ranch Pkwy","Vehicles Travelling South","39.548417","-104.996231",,,"0",,,"1"
"16814","16814","University Blvd & Cherry Creek North Dr","Vehicles Travelling North","39.716948","-104.958987",,,"0",,,"1"
"14150","14150","Hampden Ave & S Forest St","Vehicles Travelling East","39.652957","-104.927026",,,"0",,,"1"
"16378","16378","S Sable Blvd & Alameda Ave","Vehicles Travelling South","39.710659","-104.819475",,,"0",,,"1"
"33851","33851","Wadsworth / Hampden","Vehicles Travelling North","39.650897","-105.082726",,,"1",,,"0"
"34508","34508","Pecos Junction Station","Vehicles Travelling North","39.805421","-105.003505",,,"1",,,"0"
"17936","17936","CO 93 & Pine Ridge Rd","Vehicles Travelling Northeast","39.777494","-105.232423",,,"0",,,"1"
"23932","23932","Old Wadsworth Bl & W 53rd Ave","Vehicles Travelling Northwest","39.794733","-105.081362",,,"0",,,"1"
"15936","15936","S Peoria St & Iliff Ave","Vehicles Travelling South","39.67444","-104.847414",,,"0",,,"1"
"16569","16569","S Sheridan Blvd & W Louisiana Ave","Vehicles Travelling South","39.692492","-105.053354",,,"0",,,"1"
"33719","33719","Nine Mile Station","Vehicles Travelling North","39.658414","-104.845517",,,"1",,,"0"
"17184","17184","6000 Block Washington St","Vehicles Travelling South","39.804701","-104.978155",,,"0",,,"1"
"25372","25372","Colfax Ave & Zeno St","Vehicles Travelling East","39.740015","-104.773573",,,"0",,,"1"
"22038","22038","Caley Ave & S Boston St","Vehicles Travelling West","39.602403","-104.881184",,,"0",,,"1"
"10170","10170","12th Ave & Humboldt St","Vehicles Travelling East","39.735125","-104.968576",,,"0",,,"1"
"12940","12940","Colfax Ave & Norfolk St","Vehicles Travelling West","39.740331","-104.796513",,,"0",,,"1"
"10496","10496","W 20th Ave & Allison St","Vehicles Travelling East","39.747485","-105.086357",,,"0",,,"1"
"11143","11143","W 44th Ave & Hooker St","Vehicles Travelling East","39.776604","-105.028464",,,"0",,,"1"
"12614","12614","Broadway & Walnut St","Vehicles Travelling South","39.757605","-104.9875",,,"0",,,"1"
"24011","24011","Yale Ave & S Blackhawk St","Vehicles Travelling East","39.667493","-104.824802",,,"0",,,"1"
"10950","10950","Bruce Randolph Ave & Jackson St","Vehicles Travelling East","39.764373","-104.94295",,,"0",,,"1"
"18797","18797","Sable Blvd & Montview Blvd","Vehicles Travelling North","39.74682","-104.819342",,,"0",,,"1"
"21807","21807","CO 119 & Boulder Falls","Vehicles Travelling West","40.004529","-105.406596",,,"0",,,"1"
"34921","34921","56th Ave & Genoa St","Vehicles Travelling East","39.79823","-104.758149",,,"0",,,"1"
"17542","17542","21st Ave & Squires St","Vehicles Travelling West","40.196007","-105.108918",,,"0",,,"1"
"18791","18791","Chambers Rd & 13th Ave","Vehicles Travelling North","39.737643","-104.809884",,,"0",,,"1"
"23798","23798","US 287 & Dawson Dr","Vehicles Travelling South","40.061667","-105.102854",,,"0",,,"1"
"20643","20643","Yale Ave & S Chambers Rd","Vehicles Travelling West","39.670782","-104.810612",,,"0",,,"1"
"12223","12223","Arapahoe Ave & 63rd St","Vehicles Travelling East","40.014624","-105.206218",,,"0",,,"1"
"26370","26370","S Buckley Rd & Dorado Dr","Vehicles Travelling North","39.613393","-104.791579",,,"0",,,"1"
"35046","35046","33rd Pl & Sable Blvd","Vehicles Travelling East","39.766078","-104.818176",,,"0",,,"1"
"12976","12976","W Colfax Ave & Sheridan Blvd","Vehicles Travelling East","39.740264","-105.052817",,,"0",,,"1"
"12207","12207","Arapahoe Ave & 23rd St","Vehicles Travelling West","40.014668","-105.264403",,,"0",,,"1"
"35428","35428","W Alameda Ave & S Bannock St","Vehicles Travelling Northwest","39.71122","-104.990705",,,"0",,,"1"
"21068","21068","6800 Block Broadway","Vehicles Travelling North","39.820321","-104.98734",,,"0",,,"1"
"18794","18794","Sable Blvd & Colfax Ave","Vehicles Travelling North","39.740931","-104.819327",,,"0",,,"1"
"20016","20016","South Boulder Rd & Centaur Village Dr","Vehicles Travelling West","39.987097","-105.108172",,,"0",,,"1"
"33713","33713","Evans Station","Vehicles Travelling North","39.677962","-104.992465",,,"1",,,"0"
"16607","16607","Smith Rd & Kearney St","Vehicles Travelling East","39.773645","-104.916865",,,"0",,,"1"
"34486","34486","Central Park Station Gate B2","Vehicles Travelling North","39.769805","-104.890878",,,"0","34501",,"1"
"11176","11176","W 44th Ave & Robb St","Vehicles Travelling West","39.778289","-105.12653",,,"0",,,"1"
"23809","23809","S Tower Rd & Iliff Ave","Vehicles Travelling South","39.676866","-104.772606",,,"0",,,"1"
"34400","34400","40th Ave & Central Park Blvd","Vehicles Travelling East","39.773265","-104.873626",,,"0",,,"1"
"17125","17125","Ward Rd & W 60th Ave","Vehicles Travelling South","39.804676","-105.138043",,,"0",,,"1"
"19612","19612","S Chambers Rd & Hampden Cir","Vehicles Travelling South","39.65067","-104.81015",,,"0",,,"1"
"21506","21506","Arapahoe Rd & S Havana St","Vehicles Travelling West","39.595206","-104.865305",,,"0",,,"1"
"11345","11345","W 50th Ave & Osceola St","Vehicles Travelling West","39.787481","-105.037882",,,"0",,,"1"
"18740","18740","46th Ave & Andrews Dr","Vehicles Travelling East","39.778831","-104.82426",,,"0",,,"1"
"21650","21650","Pine St & Jefferson Ave","Vehicles Travelling West","39.976874","-105.135149",,,"0",,,"1"
"12494","12494","S Broadway & W Centennial Ave","Vehicles Travelling South","39.621519","-104.98818",,,"0",,,"1"
"33451","33451","Orleans St & Stoll St","Vehicles Travelling South","39.785604","-104.737672",,,"0",,,"1"
"22314","22314","5900 Block Broadway","Vehicles Travelling North","39.804682","-104.987353",,,"0",,,"1"
"25451","25451","Quebec St & 36th Ave","Vehicles Travelling South","39.767028","-104.903543",,,"0",,,"1"
"22029","22029","W 8th Ave & Simms St","Vehicles Travelling West","39.729198","-105.12755",,,"0",,,"1"
"13192","13192","Crescent Dr & Baseline Rd","Vehicles Travelling North","40.000657","-105.229504",,,"0",,,"1"
"15180","15180","Manhattan Dr & Cimmaron Way","Vehicles Travelling North","39.990109","-105.228019",,,"0",,,"1"
"15879","15879","Pecos St & Milky Way","Vehicles Travelling North","39.855221","-105.005888",,,"0",,,"1"
"12991","12991","W Colfax Ave & Perry St","Vehicles Travelling West","39.74042","-105.039629",,,"0",,,"1"
"21239","21239","8800 Block Florida Ave","Vehicles Travelling East","39.68922","-104.885301",,,"0",,,"1"
"14229","14229","Havana St & 13th Ave","Vehicles Travelling South","39.736195","-104.865911",,,"0",,,"1"
"15179","15179","Manhattan Dr & Cimmaron Way","Vehicles Travelling South","39.990181","-105.228222",,,"0",,,"1"
"33212","33212","W Virginia Ave & S Saulsbury St","Vehicles Travelling West","39.707163","-105.075449",,,"0",,,"1"
"25209","25209","S Downing St & Hampden Ave","Vehicles Travelling South","39.652712","-104.97363",,,"0",,,"1"
"21167","21167","Champa St & 18th St","Vehicles Travelling Southwest","39.748157","-104.991924",,,"0",,,"1"
"17711","17711","17th St & Welton St [ X Stop ]","Vehicles Travelling East","39.745157","-104.989886",,,"0",,,"1"
"34877","34877","Green Valley Ranch Blvd & Tower Rd","Vehicles Travelling East","39.783567","-104.771601",,,"0",,,"1"
"13264","13264","W Dartmouth Ave & S Federal Blvd","Vehicles Travelling East","39.66044","-105.023814",,,"0",,,"1"
"17597","17597","S Potomac St & Arkansas Ave","Vehicles Travelling South","39.692421","-104.831311",,,"0",,,"1"
"16220","16220","Quincy Ave & S Syracuse St","Vehicles Travelling East","39.638542","-104.898951",,,"0",,,"1"
"17323","17323","W Yale Ave & S Irving St","Vehicles Travelling West","39.667751","-105.029637",,,"0",,,"1"
"19160","19160","US 85 & 144th Ave","Vehicles Travelling South","39.957115","-104.832896",,,"0",,,"1"
"13312","13312","W Dartmouth Ave & S Sheridan Blvd Farside","Vehicles Travelling East","39.656073","-105.052293",,,"0","34134",,"1"
"15801","15801","S Pearl St & Florida Ave","Vehicles Travelling South","39.6892","-104.98049",,,"0",,,"1"
"17658","17658","23rd Ave & Main St","Vehicles Travelling East","40.199466","-105.104269",,,"0","33847",,"1"
"22441","22441","Arapahoe Rd & Marshallville Ditch Rd","Vehicles Travelling West","40.014695","-105.153087",,,"0",,,"1"
"11202","11202","W 44th Ave & Xavier St","Vehicles Travelling East","39.776526","-105.049233",,,"0",,,"1"
"12505","12505","Broadway & Curtis St","Vehicles Travelling North","39.753336","-104.987284",,,"0",,,"1"
"24091","24091","S Ceylon Way & Floyd Ave","Vehicles Travelling Southeast","39.655409","-104.764852",,,"0",,,"1"
"34718","34718","W 26th Ave & Irving St","Vehicles Travelling East","39.754779","-105.029298",,,"0",,,"1"
"14236","14236","Havana St & 1st Ave","Vehicles Travelling South","39.718723","-104.866084",,,"0",,,"1"
"26212","26212","S Simms St & W Cooper Ave","Vehicles Travelling North","39.600819","-105.128665",,,"0",,,"1"
"18813","18813","Albrook Dr & Anaheim Ct","Vehicles Travelling Northwest","39.777591","-104.834548",,,"0",,,"1"
"15845","15845","Pecos St & W 72nd Ave","Vehicles Travelling North","39.827859","-105.006041",,,"0",,,"1"
"20446","20446","S Broadway & W Mineral Ave","Vehicles Travelling South","39.572906","-104.988629",,,"0",,,"1"
"22084","22084","Western Ave & 55th St","Vehicles Travelling West","40.017795","-105.225892",,,"0",,,"1"
"12646","12646","S Buckley Rd & Nassau Dr","Vehicles Travelling South","39.643864","-104.791528",,,"0",,,"1"
"12056","12056","W Alameda Ave & S Oak St","Vehicles Travelling West","39.711068","-105.119592",,,"0",,,"1"
"12030","12030","W Alameda Ave & S Knox Ct","Vehicles Travelling West","39.711331","-105.033414",,,"0",,,"1"
"33363","33363","Arapahoe Rd & S Chambers Way","Vehicles Travelling Southwest","39.595147","-104.809926",,,"0",,,"1"
"13783","13783","S Federal Blvd & W Amherst Ave","Vehicles Travelling North","39.665654","-105.025017",,,"0",,,"1"
"12869","12869","Colfax Ave & Detroit St","Vehicles Travelling West","39.740257","-104.955228",,,"0",,,"1"
"17127","17127","Ward Rd & W 61st Ave","Vehicles Travelling North","39.807759","-105.137795",,,"0",,,"1"
"10766","10766","29th Ave & Jackson St","Vehicles Travelling East","39.758143","-104.942642",,,"0",,,"1"
"22885","22885","Ken Pratt Blvd & S Sherman St","Vehicles Travelling East","40.15222","-105.11521",,,"0",,,"1"
"34724","34724","S Colorado Blvd & Evans Ave","Vehicles Travelling North","39.678856","-104.940515",,,"0",,,"1"
"13185","13185","Corona St & 8th Ave","Vehicles Travelling South","39.728857","-104.974131",,,"0",,,"1"
"15849","15849","Pecos St & W 76th Ave","Vehicles Travelling South","39.833466","-105.006261",,,"0",,,"1"
"34265","34265","W Holden Pl & Federal Blvd","Vehicles Travelling West","39.735734","-105.024308",,,"0",,,"1"
"11952","11952","W Alameda Ave & S Ammons St","Vehicles Travelling West","39.711194","-105.087758",,,"0",,,"1"
"21829","21829","Kentucky Ave & Ohio Cir","Vehicles Travelling West","39.700354","-104.783274",,,"0",,,"1"
"12241","12241","Arapahoe Ave & Marine St","Vehicles Travelling East","40.014454","-105.246151",,,"0",,,"1"
"25357","25357","Alameda Ave & S Sable Blvd","Vehicles Travelling West","39.711255","-104.820033",,,"0",,,"1"
"10161","10161","12th Ave & Downing St","Vehicles Travelling West","39.73519","-104.973475",,,"0",,,"1"
"12972","12972","Colfax Ave & Salida St","Vehicles Travelling East","39.740049","-104.783137",,,"0",,,"1"
"15701","15701","South Golden Rd & W 12th Ave","Vehicles Travelling Northwest","39.73666","-105.189422",,,"0",,,"1"
"20069","20069","Eisenhower Dr & Harrison Ave","Vehicles Travelling North","40.008729","-105.234733",,,"0",,,"1"
"10600","10600","23rd Ave & Monaco Pkwy","Vehicles Travelling West","39.751109","-104.912696",,,"0",,,"1"
"13070","13070","Colorado Blvd & 3rd Ave","Vehicles Travelling South","39.720694","-104.940846",,,"0",,,"1"
"23219","23219","Park Ave West & Globeville Rd","Vehicles Travelling South","39.765953","-104.995086",,,"0",,,"1"
"22331","22331","S Monaco Pkwy & Nevada Pl","Vehicles Travelling North","39.710053","-104.912748",,,"0",,,"1"
"11950","11950","Alameda Ave & Alameda Dr","Vehicles Travelling Southeast","39.709199","-104.814748",,,"0",,,"1"
"10933","10933","W 32nd Ave & Zuni St","Vehicles Travelling East","39.761969","-105.015369",,,"0",,,"1"
"18010","18010","CO 119 & 63rd St","Vehicles Travelling Southwest","40.075077","-105.207176",,,"0",,,"1"
"20306","20306","CO 119 & Four Mile Canyon Rd","Vehicles Travelling East","40.015194","-105.325572",,,"0",,,"1"
"11989","11989","Alameda Ave & Fairmount Dr","Vehicles Travelling Southeast","39.711082","-104.8925",,,"0",,,"1"
"34670","34670","Smith Rd & Syracuse St.","Vehicles Travelling West","39.771274","-104.899256",,,"0",,,"1"
"26008","26008","W 58th Ave & Upham St","Vehicles Travelling West","39.802065","-105.077785",,,"0",,,"1"
"17025","17025","S Wadsworth Blvd & W Bayaud Ave","Vehicles Travelling North","39.715297","-105.081301",,,"0",,,"1"
"26377","26377","Smoky Hill Rd & S Liverpool St","Vehicles Travelling East","39.607536","-104.743708",,,"0",,,"1"
"23423","23423","Colorado Department of Corrections","Vehicles Travelling East","39.768057","-104.860921",,,"0",,,"1"
"33435","33435","Himalaya Rd & 50th Ave","Vehicles Travelling Southeast","39.788717","-104.759419",,,"0",,,"1"
"21375","21375","Blake St & 14th St","Vehicles Travelling Southwest","39.749044","-105.001287",,,"0",,,"1"
"35479","35479","Ford St & 15th St","Vehicles Travelling North","39.75359","-105.217234",,,"0",,,"1"
"18766","18766","S Chambers Rd & Exposition Ave","Vehicles Travelling South","39.703379","-104.810085",,,"0",,,"1"
"35353","35353","Platte Valley","Vehicles Travelling North","39.725296","-105.00561",,,"0",,,"1"
"35049","35049","Arapahoe Ave & 14th St","Vehicles Travelling West","40.014643","-105.275743",,,"0",,,"1"
"29201","29201","Public Rd & Viridian Dr","Vehicles Travelling East","39.974324","-105.086097",,,"0",,,"1"
"19610","19610","S Chambers Rd & Hampden Ave","Vehicles Travelling South","39.652721","-104.810102",,,"0",,,"1"
"11342","11342","50th Ave & Niagara St","Vehicles Travelling East","39.787389","-104.91071",,,"0",,,"1"
"19832","19832","Galapago St & W 5th Ave","Vehicles Travelling North","39.724327","-104.996295",,,"0",,,"1"
"10557","10557","22nd Ave & Clarkson St","Vehicles Travelling East","39.749418","-104.977186",,,"0",,,"1"
"11253","11253","47th Ave & Paris St","Vehicles Travelling West","39.782439","-104.848467",,,"0",,,"1"
"13082","13082","Colorado Blvd & 9th Ave","Vehicles Travelling South","39.730717","-104.940839",,,"0",,,"1"
"21417","21417","CO 119 & Saint Anton","Vehicles Travelling West","39.986857","-105.44068",,,"0",,,"1"
"10045","10045","W 10th Ave & Federal Blvd","Vehicles Travelling West","39.732985","-105.025626",,,"0",,,"1"
"33277","33277","104th Ave & Landmark Dr","Vehicles Travelling East","39.885372","-104.78989",,,"0",,,"1"
"12318","12318","Bannock St & W 11th Ave","Vehicles Travelling North","39.734081","-104.990172",,,"0",,,"1"
"10538","10538","W 20th Ave & Wadsworth Blvd","Vehicles Travelling East","39.74747","-105.080764",,,"0",,,"1"
"33350","33350","Broadway & Blake St","Vehicles Travelling Southwest","39.759778","-104.98782",,,"0",,,"1"
"24606","24606","S Picadilly Rd & S Riviera Way","Vehicles Travelling North","39.619471","-104.738603",,,"0",,,"1"
"21458","21458","S Chambers Rd & Evanston Way","Vehicles Travelling North","39.713244","-104.809853",,,"0",,,"1"
"23596","23596","S Simms St & W Fremont Ave","Vehicles Travelling North","39.586324","-105.128818",,,"0",,,"1"
"12501","12501","S Broadway & W Colorado Ave","Vehicles Travelling South","39.683663","-104.987657",,,"0",,,"1"
"10974","10974","W 38th Ave & Brentwood St","Vehicles Travelling West","39.769429","-105.088897",,,"0",,,"1"
"11056","11056","W 38th Ave & Wadsworth Blvd","Vehicles Travelling West","39.769469","-105.081014",,,"0",,,"1"
"12929","12929","W Colfax Ave & Meade St","Vehicles Travelling West","39.740417","-105.036136",,,"0",,,"1"
"34646","34646","Broadway & 70th Ave","Vehicles Travelling South","39.824927","-104.987573",,,"0",,,"1"
"14432","14432","Huron St & Croke Dr","Vehicles Travelling South","39.867246","-104.996761",,,"0",,,"1"
"25746","25746","Mainstreet & S Parker Rd","Vehicles Travelling East","39.518691","-104.764469",,,"0",,,"1"
"10129","10129","11th Ave & Nome St","Vehicles Travelling East","39.73286","-104.849883",,,"0",,,"1"
"25202","25202","W 10th Ave & King St","Vehicles Travelling East","39.732899","-105.03394",,,"0",,,"1"
"34889","34889","Holly St & 39th Ave","Vehicles Travelling South","39.770568","-104.922414",,,"0",,,"1"
"19497","19497","S Quebec Way & Iowa Ave","Vehicles Travelling Northwest","39.687285","-104.894721",,,"0",,,"1"
"26403","26403","S Tower Rd & Mexico Pl","Vehicles Travelling South","39.685302","-104.772526",,,"0",,,"1"
"34810","34810","Orleans St & 52nd Ave","Vehicles Travelling South","39.791674","-104.73703",,,"0",,,"1"
"24403","24403","800 Block S Jason St","Vehicles Travelling North","39.701768","-104.999099",,,"0",,,"1"
"24404","24404","S Jason St & W Exposition Ave","Vehicles Travelling North","39.704664","-104.999107",,,"0",,,"1"
"33685","33685","US 287 & Isabelle Rd","Vehicles Travelling South","40.035839","-105.103248",,,"0",,,"1"
"22470","22470","Hampden Ave & S University Blvd","Vehicles Travelling East","39.653054","-104.961499",,,"0",,,"1"
"34865","34865","Crown Blvd & 50th Ave","Vehicles Travelling South","39.787835","-104.828899",,,"0",,,"1"
"25787","25787","Yarmouth Ave & 17th St","Vehicles Travelling East","40.058175","-105.275994",,,"0",,,"1"
"21492","21492","W Ken Caryl Ave & S Alkire St","Vehicles Travelling West","39.580849","-105.134155",,,"0",,,"1"
"33542","33542","S Union Blvd & W Cedar Dr","Vehicles Travelling South","39.712557","-105.133381",,,"0",,,"1"
"33044","33044","Buchanan Pl & Ensenada St","Vehicles Travelling Northwest","39.744639","-104.760025",,,"0",,,"1"
"12554","12554","Broadway & Violet Ave","Vehicles Travelling South","40.054998","-105.282199",,,"0",,,"1"
"35480","35480","South Golden Rd & Utah St","Vehicles Travelling Southeast","39.738388","-105.195588",,,"0",,,"1"
"15514","15514","S Monaco Pkwy & Alameda Ave","Vehicles Travelling North","39.712335","-104.91269",,,"0",,,"1"
"33007","33007","Syracuse St & 35th Ave","Vehicles Travelling North","39.764835","-104.898758",,,"0",,,"1"
"11267","11267","4400 Block 48th Ave","Vehicles Travelling West","39.783479","-104.935602",,,"0",,,"1"
"17938","17938","CO 93 & CO 72","Vehicles Travelling Northwest","39.865683","-105.240005",,,"0","33841",,"1"
"12942","12942","W Colfax Ave & Normandy Rd","Vehicles Travelling West","39.739071","-105.148731",,,"0",,,"1"
"19159","19159","US 85 & 144th Ave","Vehicles Travelling North","39.958454","-104.831776",,,"0",,,"1"
"26402","26402","S Tower Rd & Iowa Dr","Vehicles Travelling South","39.687499","-104.77254",,,"0",,,"1"
"19055","19055","Pontiac St & 29th Ave","Vehicles Travelling North","39.75876","-104.905707",,,"0",,,"1"
"14944","14944","Larimer St & 30th St","Vehicles Travelling Southwest","39.762163","-104.980794",,,"0",,,"1"
"10854","10854","31st Ave & York St","Vehicles Travelling East","39.760691","-104.959332",,,"0",,,"1"
"11046","11046","W 38th Ave & Sheridan Blvd","Vehicles Travelling East","39.769259","-105.052771",,,"0",,,"1"
"15222","15222","MLK Blvd & Albion St","Vehicles Travelling East","39.761778","-104.939116",,,"0",,,"1"
"34677","34677","Iliff Station","Vehicles Travelling North","39.673511","-104.826044",,,"1",,,"0"
"23449","23449","Smoky Hill Rd & S Laredo St","Vehicles Travelling Northwest","39.629491","-104.800925",,,"0",,,"1"
"13527","13527","W Ellsworth Ave & S Galapago St","Vehicles Travelling East","39.716534","-104.995974",,,"0",,,"1"
"20329","20329","Girard Ave & S Dayton St","Vehicles Travelling West","39.654363","-104.876196",,,"0",,,"1"
"13057","13057","Colorado Blvd & 23rd Ave","Vehicles Travelling South","39.750661","-104.940827",,,"0",,,"1"
"20868","20868","Chambers Rd & 53rd Ave","Vehicles Travelling North","39.790708","-104.809517",,,"0",,,"1"
"15329","15329","Mississippi Ave & S Chambers Rd","Vehicles Travelling West","39.696737","-104.810454",,,"0",,,"1"
"19732","19732","US 36 & McCaslin Station Gate D","Vehicles Travelling West","39.95901","-105.167351",,,"0","33739",,"1"
"19831","19831","W Ellsworth Ave & Galapago St","Vehicles Travelling West","39.71662","-104.996046",,,"0",,,"1"
"25633","25633","S Main St & 1st Ave","Vehicles Travelling South","40.159686","-105.102641",,,"0",,,"1"
"20958","20958","104th Ave & Washington St","Vehicles Travelling East","39.885004","-104.976722",,,"0",,,"1"
"12093","12093","W Alameda Ave & S Tejon St","Vehicles Travelling West","39.711279","-105.011987",,,"0",,,"1"
"15422","15422","Mississippi Ave & S Peoria St","Vehicles Travelling East","39.696481","-104.846712",,,"0",,,"1"
"34685","34685","61st / Pena Station","Vehicles Travelling North","39.806945","-104.783907",,,"1",,,"0"
"15716","15716","South Golden Rd & McIntyre St","Vehicles Travelling West","39.733944","-105.175407",,,"0",,,"1"
"24924","24924","W Bowles Ave & Lupine Dr","Vehicles Travelling West","39.609748","-105.051404",,,"0",,,"1"
"14233","14233","Havana St & 17th Ave","Vehicles Travelling North","39.743993","-104.865739",,,"0",,,"1"
"20728","20728","Girard Ave & S Lincoln St","Vehicles Travelling East","39.654918","-104.985939",,,"0",,,"1"
"22738","22738","S 4th Ave & Voiles St","Vehicles Travelling South","39.975687","-104.818206",,,"0",,,"1"
"22819","22819","Baseline Rd & Lakeview Dr","Vehicles Travelling Southeast","40.001239","-105.19756",,,"0",,,"1"
"14426","14426","Huron St & W 92nd Ave","Vehicles Travelling South","39.862802","-104.996754",,,"0",,,"1"
"10364","10364","20th St & Bluff St","Vehicles Travelling Southeast","40.02378","-105.271039",,,"0",,,"1"
"34319","34319","Union Station Gate B22","Vehicles Travelling Southeast","39.753586","-105.000476",,,"0","33727",,"1"
"12879","12879","Colfax Ave & Florence St","Vehicles Travelling East","39.74005","-104.871298",,,"0",,,"1"
"21639","21639","Via Appia & Lafayette St","Vehicles Travelling Southwest","39.981155","-105.145132",,,"0",,,"1"
"17203","17203","Washington St & Sheldon Dr","Vehicles Travelling North","39.853927","-104.977744",,,"0",,,"1"
"22903","22903","US 36 & Sheridan Station Gate D","Vehicles Travelling West","39.857772","-105.053267",,,"0","33734",,"1"
"11117","11117","W 44th Ave & Cody St","Vehicles Travelling West","39.776676","-105.09178",,,"0",,,"1"
"34898","34898","Gateway Ave & Eagle Ct","Vehicles Travelling West","39.785619","-104.816489",,,"0",,,"1"
"10471","10471","W 1st Ave & Sheridan Blvd","Vehicles Travelling East","39.718158","-105.052736",,,"0",,,"1"
"13395","13395","S Downing St & Colorado Ave","Vehicles Travelling North","39.684241","-104.973297",,,"0",,,"1"
"10845","10845","30th St & Valmont Rd","Vehicles Travelling North","40.029701","-105.253562",,,"0",,,"1"
"33989","33989","W Colfax Ave & Tremont Pl","Vehicles Travelling West","39.740202","-104.992717",,,"0",,,"1"
"35052","35052","W 26th Ave & Sheridan Blvd","Vehicles Travelling East","39.754799","-105.052381",,,"0",,,"1"
"23457","23457","S Chambers Rd & S Fraser Cir","Vehicles Travelling North","39.631111","-104.810155",,,"0",,,"1"
"19484","19484","Hwy 74 & Lewis Ridge Rd","Vehicles Travelling Southeast","39.66338","-105.35532",,,"0",,,"1"
"25598","25598","Central Park Blvd & 26th Ave","Vehicles Travelling North","39.75499","-104.890343",,,"0",,,"1"
"21546","21546","Grant St & Thornton Pkwy","Vehicles Travelling North","39.871457","-104.981498",,,"0",,,"1"
"26567","26567","US 36 & Church Ranch Station Gate B","Vehicles Travelling West","39.888416","-105.07178",,,"0","33737",,"1"
"33821","33821","Public Rd & Exempla Cir","Vehicles Travelling North","39.972995","-105.0841",,,"0",,,"1"
"12035","12035","Alameda Ave & Leetsdale Dr","Vehicles Travelling West","39.711601","-104.937396",,,"0",,,"1"
"34435","34435","46th Ave & Quivas St","Vehicles Travelling West","39.780232","-105.007825",,,"0",,,"1"
"33608","33608","36th Ave & Syracuse St","Vehicles Travelling West","39.767473","-104.898349",,,"0",,,"1"
"19884","19884","2900 Block CO 119","Vehicles Travelling East","40.037349","-105.255411",,,"0",,,"1"
"11167","11167","W 44th Ave & Oak St","Vehicles Travelling East","39.778142","-105.118413",,,"0",,,"1"
"12525","12525","Broadway & Forest Ave","Vehicles Travelling South","40.032206","-105.282177",,,"0",,,"1"
"11270","11270","48th Ave & Clayton St","Vehicles Travelling West","39.783816","-104.954632",,,"0",,,"1"
"15528","15528","Monaco Pkwy & Colfax Ave","Vehicles Travelling North","39.740462","-104.912366",,,"0",,,"1"
"23810","23810","S Tower Rd & Dickenson Pl","Vehicles Travelling South","39.671929","-104.772624",,,"0",,,"1"
"17599","17599","S Wheeling Way & Louisiana Ave","Vehicles Travelling Northwest","39.693077","-104.834789",,,"0",,,"1"
"11902","11902","9th Ave & Dexter St","Vehicles Travelling East","39.731","-104.932256",,,"0",,,"1"
"11297","11297","48th Ave & Saint Paul St","Vehicles Travelling West","39.783791","-104.951326",,,"0",,,"1"
"14593","14593","Iowa Ave & S Washington St","Vehicles Travelling West","39.687623","-104.979785",,,"0",,,"1"
"33013","33013","Hampden Ave & S Uravan St","Vehicles Travelling West","39.653247","-104.777794",,,"0",,,"1"
"25299","25299","11th Ave & Yosemite St","Vehicles Travelling East","39.732758","-104.883449",,,"0",,,"1"
"34314","34314","Union Station Gate B16","Vehicles Travelling Southeast","39.75449","-105.001649",,,"0","33727",,"1"
"17741","17741","Champa St & 13th St","Vehicles Travelling Southwest","39.743557","-104.997925",,,"0",,,"1"
"33476","33476","S Buckley Rd & Harvard Ave","Vehicles Travelling South","39.670574","-104.791189",,,"0",,,"1"
"10340","10340","18th Ave & Grant St","Vehicles Travelling West","39.744942","-104.983854",,,"0",,,"1"
"10694","10694","W 26th Ave & Wadsworth Blvd","Vehicles Travelling East","39.754751","-105.079771",,,"0",,,"1"
"17119","17119","Walnut St & 38th St","Vehicles Travelling West","39.769882","-104.97262",,,"0",,,"1"
"34454","34454","Boulder Junction at Depot Square Station","Vehicles Travelling North","40.024131","-105.25162",,,"1",,,"0"
"21022","21022","CO 119 & 30th St","Vehicles Travelling West","40.03784","-105.254713",,,"0",,,"1"
"19182","19182","S Broadway & Darley Ave","Vehicles Travelling Northwest","39.981301","-105.245988",,,"0",,,"1"
"14091","14091","Gillaspie Dr & Kittrell Ct","Vehicles Travelling Northwest","39.970401","-105.250021",,,"0",,,"1"
"16683","16683","Table Mesa Dr & S 42nd St","Vehicles Travelling West","39.985897","-105.245111",,,"0",,,"1"
"15545","15545","S Monaco Pkwy & Jewell Ave","Vehicles Travelling North","39.681663","-104.912727",,,"0",,,"1"
"35198","35198","Brighton Blvd & 33rd St","Vehicles Travelling North","39.768866","-104.980572",,,"0",,,"1"
"33820","33820","Longmont","Vehicles Travelling North","40.149505","-105.103068",,,"1",,,"0"
"21449","21449","Hwy 40 & Lookout Mountain Rd","Vehicles Travelling Southwest","39.711157","-105.27148",,,"0",,,"1"
"10100","10100","11th Ave & Boston St","Vehicles Travelling East","39.732758","-104.880085",,,"0",,,"1"
"12005","12005","W Alameda Ave & S Harlan St","Vehicles Travelling West","39.711262","-105.063355",,,"0",,,"1"
"21242","21242","S Dayton St & Mexico Ave","Vehicles Travelling South","39.685372","-104.875355",,,"0",,,"1"
"14254","14254","S Havana St & Bayaud Ave","Vehicles Travelling North","39.715769","-104.865833",,,"0",,,"1"
